Addison,VT,685,8,
Bennington,VT,1352,8,
Caledonia,VT,401,5,
Chittenden,VT,4590,83,
Essex,VT,158,1,
Franklin,VT,1107,35,
Grand Isle,VT,97,0,
Lamoille,VT,420,2,
Orange,VT,482,2,
Orleans,VT,404,6,
Rutland,VT,1227,9,
Washington,VT,1404,13,
Windham,VT,909,12,
Windsor,VT,1007,9,
Adams,WA,1897,21,
Asotin,WA,1275,28,
Benton,WA,14793,202,
Chelan,WA,6179,62,
Clallam,WA,963,6,
Clark,WA,18551,224,
Columbia,WA,114,4,
Cowlitz,WA,4157,57,
Douglas,WA,3207,22,
Ferry,WA,204,4,
Franklin,WA,10974,97,
Garfield,WA,112,4,
Grant,WA,8794,108,
Grays Harbor,WA,3263,45,
Island,WA,1272,26,
Jefferson,WA,331,2,
King,WA,82617,1359,
Kitsap,WA,5632,84,
Kittitas,WA,2186,30,
Klickitat,WA,653,8,
Lewis,WA,3608,47,
Lincoln,WA,335,5,
Mason,WA,2238,22,
Okanogan,WA,2093,36,
Pacific,WA,699,9,
Pend Oreille,WA,595,5,
Pierce,WA,37574,527,
San Juan,WA,121,0,
Skagit,WA,4323,58,
Skamania,WA,253,1,
Snohomish,WA,30297,526,
Spokane,WA,36617,565,
Stevens,WA,1559,23,
Thurston,WA,7010,76,
Wahkiakum,WA,78,0,
Walla Walla,WA,4671,57,
Whatcom,WA,6439,81,
Whitman,WA,3276,42,
Yakima,WA,27224,413,
Adams,WI,1723,15,
Ashland,WI,1236,16,
Barron,WI,5427,75,
Bayfield,WI,1130,19,
Brown,WI,32323,235,
Buffalo,WI,1338,7,
Burnett,WI,1306,23,
Calumet,WI,5949,45,
Chippewa,WI,7173,92,
Clark,WI,3533,61,
Columbia,WI,5360,59,
Crawford,WI,1709,17,
Dane,WI,41296,290,
Dodge,WI,12111,176,
Door,WI,2594,24,
Douglas,WI,4193,38,
Dunn,WI,4541,28,
Eau Claire,WI,11209,114,
Florence,WI,466,12,
Fond du Lac,WI,12902,99,
Forest,WI,992,26,
Grant,WI,5293,84,
Green,WI,3151,22,
Green Lake,WI,1940,21,
Iowa,WI,1930,10,
Iron,WI,646,39,
Jackson,WI,2615,23,
Jefferson,WI,8745,84,
Juneau,WI,3051,20,
Kenosha,WI,16788,314,
Kewaunee,WI,2574,28,
La Crosse,WI,12764,75,
Lafayette,WI,1579,8,
Langlade,WI,2080,43,
Lincoln,WI,3074,73,
Manitowoc,WI,8294,80,
Marathon,WI,14873,204,
Marinette,WI,4346,64,
Marquette,WI,1472,26,
Menominee,WI,797,11,
Milwaukee,WI,106159,1258,
Monroe,WI,4341,31,
Oconto,WI,4685,55,
Oneida,WI,3464,70,
Outagamie,WI,21284,201,
Ozaukee,WI,8456,80,
Pepin,WI,820,7,
Pierce,WI,4310,39,
Polk,WI,3896,45,
Portage,WI,6922,67,
Price,WI,1240,7,
Racine,WI,22743,343,
Richland,WI,1301,13,
Rock,WI,15817,165,
Rusk,WI,1283,17,
Sauk,WI,5451,45,
Sawyer,WI,1518,21,
Shawano,WI,5057,81,
Sheboygan,WI,13471,134,
St. Croix,WI,7895,46,
Taylor,WI,2003,29,
Trempealeau,WI,3460,38,
Vernon,WI,1867,39,
Vilas,WI,2201,38,
Walworth,WI,11146,143,
Washburn,WI,1353,20,
Washington,WI,15377,137,
Waukesha,WI,44289,513,
Waupaca,WI,5602,156,
Waushara,WI,2394,33,
Winnebago,WI,19560,201,
Wood,WI,7086,84,
Barbour,WV,1163,21,
Berkeley,WV,9532,98,
Boone,WV,1538,30,
Braxton,WV,769,1,
Brooke,WV,1983,49,
Cabell,WV,7646,158,
Calhoun,WV,218,0,
Clay,WV,370,4,
Doddridge,WV,460,6,
Fayette,WV,2587,69,
Gilmer,WV,699,7,
Grant,WV,1044,25,
Greenbrier,WV,2371,52,
Hampshire,WV,1491,27,
Hancock,WV,2565,85,
Hardy,WV,1257,20,
Harrison,WV,4788,70,
Jackson,WV,1638,50,
Jefferson,WV,3560,37,
Kanawha,WV,11795,277,
Lewis,WV,1012,14,
Lincoln,WV,1198,13,
Logan,WV,2643,72,
Marion,WV,3601,32,
Marshall,WV,2967,66,
Mason,WV,1746,36,
Mcdowell,WV,1334,19,
Mercer,WV,4138,103,
Mineral,WV,2567,77,
Mingo,WV,2082,33,
Monongalia,WV,7716,68,
Monroe,WV,930,12,
Morgan,WV,909,13,
Nicholas,WV,1154,12,
Ohio,WV,3567,67,
Pendleton,WV,617,5,
Pleasants,WV,794,17,
Pocahontas,WV,580,9,
Preston,WV,2499,41,
Putnam,WV,4116,74,
Raleigh,WV,4561,54,
Randolph,WV,2356,9,
Ritchie,WV,604,9,
Roane,WV,488,7,
Summers,WV,696,22,
Taylor,WV,1072,21,
Tucker,WV,495,7,
Tyler,WV,607,4,
Upshur,WV,1640,30,
Wayne,WV,2576,31,
Webster,WV,289,2,
Wetzel,WV,1062,19,
Wirt,WV,341,2,
Wood,WV,6908,129,
Wyoming,WV,1716,33,
Albany,WY,3880,11,
Big Horn,WY,1055,29,
Campbell,WY,4646,57,
Carbon,WY,1408,21,
Converse,WY,960,16,
Crook,WY,417,11,
Fremont,WY,4764,81,
Goshen,WY,1139,22,
Hot Springs,WY,359,3,
Johnson,WY,615,9,
Laramie,WY,8122,105,
Lincoln,WY,1202,11,
Natrona,WY,7658,127,
Niobrara,WY,147,2,
Park,WY,2590,26,
Platte,WY,580,11,
Sheridan,WY,2988,27,
Sublette,WY,671,7,
Sweetwater,WY,3645,34,
Teton,WY,3318,9,
Uinta,WY,2024,12,
Washakie,WY,876,26,
